strategy_encoded,rsi_14,ema_9_dist,ema_21_dist,ema_cross,vwap_dist,bb_position,bb_width,body_ratio,upper_wick,lower_wick,candle_size_norm,prev_body_ratio,prev_candle_size_norm,consecutive_dir,day_range_position,minutes_from_open,hour,volatility_regime,atr,rr,sl_distance_norm,consolidation_ratio,ema_spread,range_vs_avg,result,strategy_name,type,entry,stoploss,target,time
0,44.1157836290382,-0.7857821216069846,-0.9199999886388389,-1,-1.5135358379961714,0.10847881555499543,3.950668942028874,0.8749999999980553,0.030172413793068835,0.09482758620672056,0.5192645883293467,0.28699186991813785,0.6729980068003214,-3.0,0.140388768898454,100,10,0.0,89.3571428571439,2.0,0.8402877697840675,1.7536370903257223,-0.13421786703170407,0.5801450362583555,0,ORB,SELL,46907.05,46982.14,46756.88,2024-02-23 10:55:00+05:30
0,38.389139348913424,-0.6447807054716933,-1.3695519638147458,-1,-1.2361586536497178,0.1736772324677802,4.533561808394135,0.6933333333324344,0.224126984126718,0.08253968253957772,0.9006985008782407,0.3590909090904312,0.7095684226693344,-1.0,0.1639223757717843,70,10,0.0,87.43214285714203,2.0,1.1539602140434875,1.691597565456942,-0.7247712583422234,1.2943786982227368,0,ORB,SELL,46608.8,46709.69,46407.01,2024-02-26 10:25:00+05:30
0,31.90244703734045,-1.0857441988832743,-1.8054829729051936,-1,-1.5550369024013733,-0.05195300048232878,3.333959942326476,0.5321605277619548,0.10170423309499863,0.36613523914194707,1.0519662921348092,0.35768500948693005,0.6235632183908617,-1.0,0.11926934097415492,65,10,0.0,86.45714285714192,2.0,0.8442994051553557,2.6718440185032177,-0.7197387740210868,1.0395473768418706,0,ORB,SELL,46358.2,46431.2,46212.21,2024-02-27 10:20:00+05:30
0,66.44355273764769,1.993168798896072,2.6031941206292637,1,2.9864725376818875,1.1204106092500203,4.500636456134599,0.7620020428994674,0.21859039836518623,0.01940755873330348,1.0262822912766256,0.6283185840692403,0.8549370802129914,5.0,0.9646397884993603,220,12,0.0,47.69642857142805,2.0,1.5361662298764807,4.809584425298872,0.6100253217319127,0.8639251676652436,0,ORB,BUY,46616.8,46543.53,46763.34,2024-02-27 12:55:00+05:30
0,64.0283655268877,1.0785191774902938,1.5048705335404096,1,1.5035446241311161,1.0524985604481527,2.9581557391775672,0.6293375394310777,0.21608832807543285,0.1545741324919121,0.9230929228849438,0.179999999999206,0.450281425891182,1.0,0.9405897658278469,65,10,0.0,68.68214285714306,2.0,0.8622068535177329,3.3574957100465594,0.4263513560494951,0.9694189602431882,0,ORB,BUY,46740.2,46680.98,46858.64,2024-02-28 10:20:00+05:30
0,54.88270895276247,1.32869822872102,0.9017609573359691,-1,1.717915488532817,0.8030554100339866,3.3156654375981867,0.92409958907374,0.058979937152518994,0.016920473773257592,1.9495758718190612,0.2429667519178569,0.8021100446919052,3.0,0.9632364019885469,35,9,1.0,106.09999999999802,2.0,2.286145146088616,3.127709707819905,-0.42693727138464854,1.428028995511632,0,ORB,BUY,46085.95,45843.39,46571.07,2024-02-29 09:50:00+05:30
0,36.9955776848383,-0.7286850598021957,-1.3407504489012685,-1,-1.2265071725369243,0.1582632510550711,3.7852474051521408,0.7407407407399453,0.1954732510285967,0.0637860082304291,0.776446422458101,0.11252992817225049,0.50868493547921,-2.0,0.11503705959993966,80,10,1.0,125.18571428571366,2.0,0.8365057628665595,1.4909848225481832,-0.6120653890985838,1.1494796594120988,0,ORB,SELL,45718.4,45823.12,45508.96,2024-02-29 10:35:00+05:30
0,35.98850381496297,-0.23773872234792645,-1.1893876635897944,-1,-0.6039215686273336,0.3122676557748625,5.281612051764543,0.4258241758229889,0.3585164835155642,0.21565934065869957,0.8269371196754797,0.05985401459845036,0.7702192594972256,-1.0,0.22243238131257564,80,10,0.0,44.017857142857665,2.0,0.8122109533467424,2.0707505070946954,-0.9516489412397059,0.8379373848967986,1,ORB,SELL,47648.25,47684.0,47576.75,2024-03-11 10:35:00+05:30
0,41.01966051790273,-0.7694022849206961,-0.9916581380624224,-1,-1.17687452741393,0.12509347952441055,2.293440863322478,0.4161430642818995,0.25326244562564043,0.3305944900914934,1.3409564372019582,0.3568118628353171,0.7372016983065369,-1.0,0.14776409591697018,45,10,0.0,77.14642857142773,2.0,0.997643627609848,2.513402157304226,-0.2222558531414382,1.2646699266488075,0,ORB,SELL,47244.5,47321.46,47090.57,2024-03-13 10:00:00+05:30
0,43.70305975219127,-0.6680569396644188,-0.844375732720213,-1,-0.7574694177077868,0.12078969197526211,2.702120636767065,0.8657100809412335,0.046357615893973005,0.08793230316405773,1.2029970598463915,0.2700922266136306,0.7035688273852494,-2.0,0.13938618925826476,50,10,1.0,112.96785714285475,2.0,1.620786570136895,1.9067370617415276,-0.17631879305563813,1.2654809572574492,1,ORB,SELL,46408.65,46591.75,46042.46,2024-03-18 10:05:00+05:30
0,35.04097516176704,-0.7119136992520666,-1.4271965760642937,-1,-1.1449462061986946,0.0896819488655297,3.9174843518976874,0.493284493283165,0.11721611721588955,0.38949938949850343,0.5260839642120207,0.7311028500600405,0.5156314180092854,-1.0,0.1954624781849222,60,10,0.0,77.83928571428727,2.0,0.5000000000000167,2.4158752007309987,-0.7152828768113081,0.5696202531638068,1,ORB,SELL,46394.9,46433.82,46317.06,2024-03-19 10:15:00+05:30
0,30.318317098654745,-2.2606669659981566,-2.6183106489908927,-1,-3.1038306438066647,-0.11763657285991695,4.467723995460513,0.8382470119515001,0.05458167330671782,0.10717131474098525,1.5582457540685517,0.519849418206387,1.863096051373122,-6.0,0.034102434077081405,50,10,0.0,80.53928571428592,2.0,2.4597179725953553,4.738060396428835,-0.35764368299229204,1.2358444116186746,1,ORB,SELL,46189.3,46387.4,45793.09,2024-03-20 10:05:00+05:30
0,73.42210147277424,1.2389910490816998,2.5042877121663674,1,1.3155684237841234,0.8380481710887306,8.905904771924437,0.3535825545165539,0.4345794392517019,0.21183800623018656,0.5751031768883488,0.8568766306367308,1.1652190098027102,3.0,0.9083743842361501,55,10,1.0,111.63214285714328,2.0,1.4217519275681638,2.043766196370187,1.265296663083534,0.9280138768416503,0,ORB,BUY,46951.45,46792.74,47268.88,2024-03-21 10:10:00+05:30
0,40.17378951847642,-0.7740757829078881,-1.413868082525085,-1,-2.297224372159098,0.12174811375376858,5.28859882301451,0.5210084033603705,0.014005602240869443,0.46498599439689264,0.8335093668353362,0.04586129753894515,0.7100873709293818,-2.0,0.2210188050463622,190,12,0.0,64.24642857142837,2.0,0.6821335260437098,3.310689866024052,-0.6397922996162009,0.6553665402023864,0,ORB,SELL,46663.0,46706.82,46575.35,2024-03-21 12:25:00+05:30
0,57.22825258381249,0.5152271675931727,0.7662104284384463,1,0.7378824198594474,0.8961465808348327,2.3661290405384894,0.31419079259584787,0.27764594209749044,0.40816326530571245,1.1984723520091514,0.01760563380280514,1.8646770411426425,1.0,0.7301184433161658,35,9,0.0,87.90357142857258,2.0,1.7791126640393382,3.3616381586927555,0.2509832608449882,0.8391079251287891,0,ORB,BUY,46782.55,46626.16,47095.33,2024-03-22 09:50:00+05:30
0,69.12605461602466,1.5239221391876028,2.3284439292095414,1,1.1300650679354096,1.0125788384819,5.71293795840374,0.6610541727661926,0.25256222547548823,0.08638360175685496,1.2186325113107066,0.5121145374437894,0.843810155990734,1.0,0.9048275862063974,25,9,0.0,56.04642857142816,2.0,1.0108519722168372,3.23392595424137,0.804521790020503,1.284317412558644,1,ORB,BUY,46807.45,46750.8,46920.76,2024-03-27 09:40:00+05:30
0,55.779070495592926,0.254963948943975,0.6076152162080785,1,0.5521899783704892,0.6901871655216004,3.536791272387125,0.7811579980357172,0.017664376840034152,0.2011776251222859,0.6428442682047268,0.614077669901843,0.7860452439357164,1.0,0.7230589022755237,45,10,0.0,79.25714285714223,2.0,0.7314888248017131,1.849675558757576,0.3526512672636585,0.7094124199377246,0,ORB,BUY,47624.6,47566.62,47740.55,2024-04-02 10:00:00+05:30
0,58.56813924175554,1.000691528102734,0.9610641003602249,-1,1.9114009561422345,0.7019543952989072,5.719545238057184,0.34941050375064225,0.5166130760974519,0.13397642014976222,0.6787570151735839,0.028508771929667213,0.6701306880805948,1.0,0.9061526479747292,65,10,0.0,68.72857142857121,2.0,0.8704219496985841,2.721575556013445,-0.03962742774245142,0.7522980164477631,0,ORB,BUY,47512.5,47452.68,47632.15,2024-04-03 10:20:00+05:30
0,55.553004984282865,0.39545454623052356,0.5664357568664959,1,0.6092837639150888,0.7837156206923168,1.9249908311724817,0.9356005788698879,0.056439942112820454,0.007959479015844428,0.8127704263809903,0.8471760797323156,0.5496521739130577,1.0,0.8412256267406347,65,10,0.0,85.01785714285766,2.0,0.9057130854862686,1.4191136315883413,0.17098121063577126,0.9009126466741479,1,ORB,BUY,48121.0,48044.0,48275.0,2024-04-05 10:20:00+05:30
0,67.78237665080667,0.9388081003803014,2.039727898189439,1,3.52448303518479,0.909107406503155,5.353258099421694,0.4678362573086134,0.1856725146193134,0.3464912280691492,1.101956271576431,0.5622950819654172,0.975108472253936,1.0,0.9644909688009116,215,12,0.0,31.035714285714285,2.0,1.0456846950516296,2.4906789413039214,1.1009197978055902,1.1309523809485666,1,ORB,BUY,48659.6,48627.15,48724.51,2024-04-08 12:50:00+05:30
0,69.35536135818613,0.8501663560669733,2.060175290460675,1,1.727096668307957,0.8327571985377045,7.494785630401615,0.45068807339351014,0.37958715596234466,0.1697247706418516,0.8586903003446309,0.2023460410551764,0.5225195643845881,2.0,0.9009795570694642,70,10,0.0,50.7749999999999,2.0,0.8050713934023124,2.294436238301739,1.210008934391319,1.0485810485785212,1,ORB,BUY,48833.4,48792.52,48915.16,2024-04-09 10:25:00+05:30
0,54.867042545612925,0.27742621475144874,0.3936955775878127,1,0.5942430175770305,0.49662813744528833,2.228645121458643,0.5429104477589465,0.02985074626865069,0.4272388059686716,0.759975693741203,0.2198952879574381,0.8116147308782091,4.0,0.7401746724888367,175,12,0.0,35.264285714286544,2.0,0.8372898521369256,1.9325501316534177,0.11626936283603426,0.8859504132202654,0,ORB,BUY,48889.6,48860.07,48948.65,2024-04-10 12:10:00+05:30
0,22.351789930732863,-1.1063143854084434,-2.1358818910184505,-1,-1.6753830882808585,0.1235491533357745,6.9429131934016395,0.624208304010399,0.16959887403208185,0.2061928219561117,0.9256467522798688,0.5735981308398103,0.5704493526276124,-5.0,0.0514035087719169,65,10,0.0,76.75714285714223,2.0,1.021086916061794,1.9151312116111443,-1.029567505608666,1.2360821155162085,0,ORB,SELL,48612.3,48690.68,48455.55,2024-04-12 10:20:00+05:30
0,45.212280381066144,0.4293701246542646,-0.20667015552853552,-1,0.9764493954865665,0.4967991902749528,4.358169641785902,0.5983895319571023,0.034725717161559574,0.3668847508803315,0.7246535375638108,0.46311475409776626,0.5401644528779027,3.0,0.9851385727671671,50,10,1.0,137.1000000000001,2.0,0.8169948942377437,1.471188913200947,-0.6360402801823363,0.8778052659472679,0,ORB,BUY,46946.95,46834.94,47170.97,2024-04-19 10:05:00+05:30
0,69.93382281863393,1.0888117345936235,2.054318387510635,1,1.5843687394287476,0.9050524323081748,6.017882200598724,0.6235632183899426,0.23778735632143969,0.1386494252871809,1.2349027311323553,0.35897435897313174,0.5263157894736872,1.0,0.9182716049378398,60,10,0.0,56.360714285713975,2.0,1.0412584753818073,1.9357455167572117,0.9655066529152982,1.648507816196925,0,ORB,BUY,48214.65,48155.96,48332.02,2024-04-24 10:15:00+05:30
0,43.986575810080446,-0.5989292443071519,-0.7280131547445291,-1,-1.072609564479422,0.21872364658401783,3.029121330936696,0.5572403335851682,0.21607278241057543,0.22668688400274006,0.7582327338425464,0.24706572769919774,0.9912328084098291,-1.0,0.14671886651748886,65,10,0.0,86.9785714285707,2.0,0.9484848484847856,2.133284060110927,-0.12908391043722878,0.8240659752582997,1,ORB,SELL,48450.8,48533.3,48285.8,2024-04-26 10:20:00+05:30
0,71.98319422605978,1.6050707341434867,2.5525669193538976,1,2.013627888884384,0.9074321806987258,7.338418496207608,0.43666260657680284,0.33800243605318747,0.22533495736879164,0.9250331978592442,0.6936416184966587,1.652247191011216,5.0,0.9260295881644875,65,10,0.0,88.75357142856956,2.0,2.0075288720775326,3.7778761418009323,0.9474961852093433,0.8820369574550134,1,ORB,BUY,48690.1,48511.92,49046.45,2024-04-29 10:20:00+05:30
0,72.90021494741409,1.7082574882035195,2.514833796036018,1,2.097401671113104,1.1886640092269214,3.5396210220579283,0.5613707165101495,0.15700934579417875,0.28161993769442567,0.9206752437925187,0.7449347765746407,2.093029045643196,3.0,0.9576256936267216,40,9,0.0,87.16428571428489,2.0,2.4776940096698117,3.3115627304722777,0.8065763078315732,0.775887073382212,0,ORB,BUY,49639.1,49423.13,50071.03,2024-04-30 09:55:00+05:30
0,40.40194528069612,-1.3976803035879701,-1.2577708489095614,1,-2.2939748537284603,0.29112237794496637,6.099379176580325,0.8404452690157271,0.06493506493498578,0.09461966604805015,0.9393750778040436,0.5626984126979776,1.5114386085168383,-6.0,0.021150124412474776,55,10,1.0,86.06785714285694,2.0,1.9741026598614275,2.60201668118704,0.13990945467824617,1.0826191751458427,1,ORB,SELL,49253.7,49423.61,48913.89,2024-05-03 10:10:00+05:30
0,37.72300361070466,-0.1706640140265327,-1.0951574906549784,-1,-1.1680162880015041,0.29827207218171753,5.0066494961975625,0.6316776007485443,0.09372071227724019,0.27460168697234105,0.6912220628383532,0.5177882554646286,1.491415525114174,-1.0,0.2729228287173227,105,11,0.0,77.18214285714255,2.0,1.257651196150075,1.9304983573155388,-0.9244934766272478,0.8993594066067124,0,ORB,SELL,47952.65,48049.72,47758.51,2024-05-08 11:00:00+05:30
0,50.94466944569342,-0.4954496305371199,-0.0702753240454351,1,-1.083649251238237,0.49720648086369545,4.848033291372757,0.8132137030982182,0.1582381729197709,0.028548123980379606,0.7479192993158181,0.2883597883593602,0.6827799759160951,-3.0,0.03175832687839292,45,10,0.0,81.9607142857146,2.0,1.1950368207765338,1.3469867968086877,0.425174306491166,0.8965920725450479,1,ORB,SELL,47751.9,47849.85,47556.01,2024-05-16 10:00:00+05:30
0,13.765793912977912,-1.7655071567728922,-2.8516927052359446,-1,-1.7422290759554886,-0.08642110210192036,5.406541110888912,0.47069943289189364,0.1236294896029201,0.4056710775044302,1.679517416545705,0.7552870090628017,1.569327527818063,-9.0,0.13025006069431475,30,9,0.0,78.74285714285777,2.0,2.1090711175616343,3.4892053700971375,-1.086185548461673,1.412927350425841,0,ORB,SELL,47755.8,47921.87,47423.65,2024-05-22 09:45:00+05:30
0,74.54286185822092,1.2824735806561651,2.4110588504621777,1,1.107667270777079,0.9056850528679611,7.1829011569668655,0.5298969072157065,0.21237113402038665,0.2577319587625323,0.7534119909753229,0.7165304839714175,0.7762598452638403,4.0,0.9438488097397831,30,9,0.0,96.56071428571522,2.0,1.2148426230721094,2.1349262122254715,1.128585269804844,1.0053897180748677,1,ORB,BUY,48132.85,48015.54,48367.46,2024-05-23 09:45:00+05:30
0,71.76126413487901,1.4826846707749395,2.469421304118564,1,1.0828963485968062,1.0406091233635884,5.01563721171618,0.4668158090969067,0.2729306487691994,0.2602535421324024,0.7751765143069845,0.9183490354410945,1.3036176790041514,2.0,0.9253061224485901,25,9,0.0,86.49642857142837,2.0,1.6809901317147502,2.832486890454637,0.9867366333424836,0.7980242799324091,1,ORB,BUY,49277.95,49132.55,49568.75,2024-05-27 09:40:00+05:30
0,37.86937496385273,-0.5113650648922755,-1.0987158074704004,-1,-0.9987691828309139,0.2508757613450203,3.1341112257236463,0.3498871331820889,0.4424379232495763,0.20767494356607738,0.4905675301561651,0.006480356419621175,1.3055104430260558,-2.0,0.1388165885822867,50,10,0.0,90.30357142857247,2.0,1.3131303144157038,1.7347043701780238,-0.5873507425774744,0.5674394773912929,0,ORB,SELL,49263.0,49381.58,49025.84,2024-05-28 10:05:00+05:30
0,42.65977672886358,-1.139601655013996,-1.0283166779122306,1,-1.8565681851648952,0.37016245704195705,5.8236295716100335,0.6741397288835317,0.0625651720541617,0.26329509906126386,0.9885142099837442,0.6444058976570477,0.5961957525392546,-6.0,0.07245337159251866,50,10,0.0,97.0142857142855,2.0,1.245192166102219,3.4649536150751565,0.1112849771016507,1.1465805834514609,1,ORB,SELL,48755.8,48876.6,48514.2,2024-05-31 10:05:00+05:30
0,56.43926542241435,0.9348432490889842,0.8642564402727888,-1,1.5308650349518573,0.8056311645066785,3.7270010521844332,0.5930922827840711,0.3275769023201868,0.07933081489466266,0.8798372053586665,0.1735294117643371,0.5000875503414464,3.0,0.9159977857733466,55,10,0.0,105.30357142857194,2.0,1.0467865016110467,2.199830422246515,-0.07058680881612833,1.1073264013372899,0,ORB,BUY,49861.4,49751.17,50081.86,2024-06-11 10:10:00+05:30
0,68.54239032179613,1.8343240092522302,2.185932093390369,1,2.0833570615033516,1.1702220084151718,3.7255614879974766,0.8156514723671917,0.10125050423551708,0.08309802339648437,1.411731207289322,0.5966277561600675,0.9186382978723117,4.0,0.9594572766916533,35,9,0.0,87.80000000000135,2.0,1.9815489749429755,3.1714123006797603,0.3516080841377383,1.5075407443426134,1,ORB,BUY,49994.35,49820.37,50342.31,2024-06-12 09:50:00+05:30
0,47.85651289186019,-0.4411953365354475,-0.2657971177602827,1,-1.0323519458544512,0.46666159474726104,3.2898547536145943,0.4694444444437318,0.22847222222196553,0.30208333333291376,0.6822335025380677,0.5329249617143654,0.6324455205811388,-5.0,0.08404173106642954,30,9,1.0,105.5357142857148,2.0,0.860406091370564,2.150930626055481,0.17539821877499864,0.957956359764551,0,ORB,SELL,49949.4,50040.2,49767.79,2024-06-13 09:45:00+05:30
0,57.213311113663806,1.1927544825123528,1.2880512695754305,1,2.2790305534774653,0.7827601016013866,6.489980007172037,0.7777777777762065,0.1555555555553295,0.06666666666644379,0.6348188521962201,0.195857988165397,1.058186859877464,1.0,0.9777713625863104,85,10,1.0,77.97499999999958,2.0,1.208688682269935,2.996473228595102,0.09529678706295529,0.6364103882738001,1,ORB,BUY,51477.6,51383.35,51666.09,2024-06-24 10:40:00+05:30
0,67.51058809169871,0.8073894265148609,1.7940925957618754,1,0.8529098145227602,0.8466591205452851,6.2713211169568455,0.6924939467300556,0.06537530266338278,0.2421307506049474,0.6512728091912265,0.21998388396420332,0.6476794035414994,1.0,0.8801480051477203,45,10,0.0,95.12142857142888,2.0,0.7086956521738592,2.333333333330842,0.9867031692459771,0.6708901884332837,1,ORB,BUY,52021.2,51953.79,52156.02,2024-06-25 10:00:00+05:30
0,37.855340221509564,-1.12077179350705,-1.3661986045844448,-1,-1.2816400546370526,-0.11219804841601398,2.6847850663591037,0.3901750423484526,0.22360248447182268,0.38622247317859537,0.8758654797230834,0.6849056603768416,1.2966587445827071,-3.0,0.10426829268290835,30,9,0.0,101.09999999999907,2.0,1.7369930761622374,2.7843719089982604,-0.245426811077152,0.7597597597591423,0,ORB,SELL,52407.9,52583.51,52056.68,2024-06-26 09:45:00+05:30
0,41.531987031082636,-0.46450273858230373,-0.955537654485921,-1,-1.7043301719886865,0.2205606776570477,4.395384544378132,0.6519396551710905,0.07112068965493397,0.2769396551718203,0.6782563299398835,0.15921787709466867,0.5091426249491449,-1.0,0.2989589195272079,160,11,0.0,68.41071428571377,2.0,0.5904202558078177,2.976872879139519,-0.4910349159028995,0.8940269749500208,1,ORB,SELL,52781.15,52821.54,52700.37,2024-06-28 11:55:00+05:30
0,45.49096046467849,-0.8012738836308013,-0.6296754672397266,1,-0.843181133537015,0.2198293313001383,2.2539732090813187,0.9328544659581925,0.0505933791379985,0.016552154903184412,1.929164694237623,0.46649260226197287,0.7530898876404112,-1.0,0.10558043403372577,55,10,0.0,82.98928571428561,2.0,2.088810948056926,2.2448680982887628,0.17159841639086792,1.9780084012824903,1,ORB,SELL,52140.65,52314.0,51793.95,2024-07-11 10:10:00+05:30
0,44.74669182470923,-0.5081687114019631,-0.7496493627805139,-1,-0.8678469816050626,0.20693721934862921,2.7364661979786113,0.46473029045597264,0.2619294605806372,0.2733402489623528,1.1405391701174896,0.920997920997155,1.4426496422297568,-1.0,0.2607532020645011,45,10,0.0,84.52142857142826,2.0,0.928783909405975,2.6519901969038444,-0.24148065137826505,0.9466758322685642,0,ORB,SELL,52425.7,52504.2,52268.7,2024-07-16 10:00:00+05:30
0,41.9735699726226,-0.07568987320656065,-0.6026495017892306,-1,-0.9054157868495573,0.37141876095259224,3.017557389437013,0.6384266263220806,0.1527987897119825,0.20877458396291113,0.4889311565487855,0.26718547341079396,1.0944486692015083,-1.0,0.4101487115449072,140,11,0.0,67.59642857142795,2.0,1.1473926137264552,2.185766365506376,-0.5269596285818904,0.5938903863420709,1,ORB,SELL,52326.95,52404.51,52171.83,2024-07-19 11:35:00+05:30
0,52.50579928895194,0.469426001746736,0.4481434439340859,-1,0.5381509277222065,0.7719537364377884,2.4662591427320373,0.5457986373950559,0.09235427706267543,0.36184708554075473,0.5246673664500783,0.8442723196079085,0.9642295597484376,2.0,0.7263543191798624,60,10,1.0,125.8892857142855,2.0,1.2438622372265957,1.7491560044242478,-0.021282557812633152,0.6923480083849833,1,ORB,BUY,51508.1,51351.51,51821.28,2024-07-30 10:15:00+05:30
0,55.91063519903721,1.059396586267045,0.923031454365394,-1,1.5018746543064407,0.9643114786140483,3.345647955934963,0.6304202801859745,0.0913942628417568,0.27818545697093444,0.8352304385894794,0.8130999435337811,1.007312911351299,2.0,0.974111866968647,60,10,0.0,89.73571428571397,2.0,1.4082862373637004,2.433813579556254,-0.13636513190149901,0.9925837637385412,0,ORB,BUY,51650.6,51524.23,51903.35,2024-07-31 10:15:00+05:30
0,36.48118701903896,-1.2275857828187502,-1.7777178485627032,-1,-2.6511695838706477,-0.053028901667887804,3.9188770939345856,0.5754950495035053,0.32673267326661426,0.0977722772274052,0.8952200063311352,0.35646387832632837,1.1977878985035253,-1.0,0.09652379345254342,200,12,0.0,45.12857142857216,2.0,0.9076923076924017,3.5276986388019727,-0.550132065742734,0.7081507449593631,0,ORB,SELL,51609.45,51650.41,51527.52,2024-08-01 12:35:00+05:30
0,54.33385026590744,-0.01713607969331132,0.4919946451750226,1,-0.9397193237887407,0.6804715684383088,5.727852425651219,0.47285382830579864,0.2733178654290212,0.25382830626425207,0.9151298228585327,0.1607697082556051,0.7068889863975064,-2.0,0.08599276843260595,30,9,1.0,117.74285714285672,2.0,1.0762800291191406,2.4124605678212663,0.5091307248679016,1.054821341163921,1,ORB,SELL,50001.75,50128.47,49748.3,2024-08-07 09:45:00+05:30
0,58.24921774192532,0.6444381387589273,1.1055230134257168,1,1.3746380692791296,0.8667527702376653,3.954969870083821,0.5912518853686357,0.046757164404133834,0.3619909502257222,0.6287127036271541,0.7510568341937621,0.9980912835281615,1.0,0.8462448891756224,130,11,1.0,105.45357142857029,2.0,0.6993158803806647,2.739594269648951,0.46108487466635223,0.631248214795137,1,ORB,BUY,50222.85,50149.1,50370.34,2024-08-08 11:25:00+05:30
