type,entry,stoploss,target,rr,time,vwap_distance,candle_size,atr,result
BUY,52155.25,52086.1,52431.85,4,2024-11-29 09:30:00+05:30,81.84583333333285,84.80000000000291,69.23571428571502,LOSS
BUY,52129.15,52083.15,52313.15,4,2024-11-29 09:35:00+05:30,46.00333333333401,70.90000000000146,67.92500000000084,LOSS
BUY,51874.55,51749.85,52373.35,4,2024-12-02 09:30:00+05:30,49.05000000000291,128.5,84.59642857142795,LOSS
BUY,51921.15,51855.0,52185.75,4,2024-12-02 09:35:00+05:30,79.15000000000146,92.84999999999854,86.70714285714192,LOSS
BUY,51866.95,51821.85,52047.35,4,2024-12-02 09:40:00+05:30,18.486111111109494,131.70000000000437,93.20357142857081,LOSS
BUY,52378.35,52216.85,53024.35,4,2024-12-03 09:15:00+05:30,41.1833333333343,199.45000000000437,76.17142857142764,WIN
BUY,52366.2,52329.45,52513.2,4,2024-12-03 09:20:00+05:30,16.47500000000582,61.75,77.54285714285652,WIN
BUY,52420.6,52353.55,52688.8,4,2024-12-03 09:25:00+05:30,53.950000000004366,73.79999999999563,76.57857142857029,WIN
BUY,52786.7,52721.55,53047.3,4,2024-12-04 09:25:00+05:30,38.900000000001455,73.59999999999854,54.382142857141716,WIN
BUY,52877.95,52770.3,53308.55,4,2024-12-04 09:30:00+05:30,106.58333333332848,107.64999999999418,58.56071428571262,WIN
BUY,52886.2,52849.95,53031.2,4,2024-12-04 09:35:00+05:30,93.01333333332877,55.30000000000291,59.296428571427114,WIN
BUY,53285.95,53177.2,53720.95,4,2024-12-05 09:20:00+05:30,29.125,139.75,67.25714285714328,LOSS
BUY,53275.15,53233.35,53442.35,4,2024-12-05 09:25:00+05:30,12.766666666670062,78.65000000000146,68.18928571428634,LOSS
BUY,53153.7,53027.4,53658.9,4,2024-12-05 10:20:00+05:30,1.776190476186457,132.54999999999563,99.16785714285756,LOSS
BUY,53588.75,53535.8,53800.55,4,2024-12-06 09:40:00+05:30,21.650000000001455,57.549999999995634,123.09999999999907,LOSS
BUY,53628.15,53552.85,53929.35,4,2024-12-06 09:45:00+05:30,55.10952380952949,92.20000000000437,107.76785714285663,LOSS
BUY,53616.7,53586.55,53737.3,4,2024-12-06 09:50:00+05:30,38.7229166666657,47.799999999995634,93.86428571428458,LOSS
BUY,53609.5,53326.4,54741.9,4,2024-12-09 09:15:00+05:30,92.0,290.1999999999971,68.667857142856,LOSS
BUY,53645.7,53538.55,54074.3,4,2024-12-09 09:20:00+05:30,81.95833333332848,107.14999999999418,72.67499999999875,LOSS
BUY,53531.25,53481.0,53732.25,4,2024-12-09 10:25:00+05:30,35.83777777777868,59.69999999999709,81.03928571428489,LOSS
BUY,53439.15,53352.65,53785.15,4,2024-12-10 09:20:00+05:30,28.933333333334303,108.69999999999709,56.69999999999969,LOSS
BUY,53478.1,53390.25,53829.5,4,2024-12-10 09:30:00+05:30,56.53333333333285,129.3000000000029,63.42857142857143,LOSS
BUY,53492.95,53463.35,53611.35,4,2024-12-10 09:35:00+05:30,58.69666666666308,35.349999999998545,63.09285714285683,LOSS
BUY,53484.85,53401.5,53818.25,4,2024-12-11 09:15:00+05:30,12.683333333334303,128.65000000000146,67.69999999999969,LOSS
BUY,53456.1,53390.55,53718.3,4,2024-12-11 09:30:00+05:30,14.745833333327028,74.5,68.23214285714234,LOSS
BUY,53461.7,53448.5,53514.5,4,2024-12-11 09:35:00+05:30,15.159999999996217,43.150000000001455,68.78571428571377,LOSS
BUY,53419.2,53201.0,54292.0,4,2024-12-12 09:15:00+05:30,65.90000000000146,238.6999999999971,66.68571428571418,LOSS
BUY,53451.25,53397.45,53666.45,4,2024-12-12 09:20:00+05:30,53.3083333333343,81.60000000000582,69.92500000000031,LOSS
BUY,53475.35,53431.3,53651.55,4,2024-12-12 09:25:00+05:30,53.94444444443798,67.04999999999563,70.86428571428561,LOSS
BUY,53148.75,53066.45,53477.95,4,2024-12-13 09:15:00+05:30,0.5833333333357587,162.85000000000582,44.321428571429614,LOSS
BUY,52629.55,52518.7,53072.95,4,2024-12-13 11:30:00+05:30,4.922023809529492,123.60000000000582,106.8392857142852,WIN
BUY,52640.8,52575.4,52902.4,4,2024-12-13 11:40:00+05:30,16.283888888887304,86.5,101.71785714285683,WIN
BUY,53490.85,53424.2,53757.45,4,2024-12-16 09:15:00+05:30,1.9666666666671517,127.40000000000146,81.76428571428654,LOSS
BUY,53470.4,53428.25,53639.0,4,2024-12-16 09:30:00+05:30,9.233333333337214,52.599999999998545,81.22500000000062,WIN
BUY,53501.75,53461.7,53661.95,4,2024-12-16 09:35:00+05:30,32.05333333332965,86.30000000000291,82.08571428571511,WIN
BUY,53477.9,53372.3,53900.3,4,2024-12-17 09:15:00+05:30,22.60000000000582,143.39999999999418,51.303571428570386,LOSS
BUY,53452.15,53409.4,53623.15,4,2024-12-17 09:20:00+05:30,0.1416666666700621,75.19999999999709,53.98928571428457,LOSS
BUY,53247.85,53184.35,53501.85,4,2024-12-17 11:05:00+05:30,24.082608695651288,73.0,88.9392857142853,LOSS
BUY,52732.0,52607.65,53229.4,4,2024-12-18 09:15:00+05:30,32.56666666667297,151.0,76.02142857142826,LOSS
BUY,52726.4,52607.95,53200.2,4,2024-12-18 09:35:00+05:30,60.0266666666721,127.15000000000146,98.04285714285652,LOSS
BUY,52816.95,52702.5,53274.75,4,2024-12-18 09:40:00+05:30,131.5305555555533,120.0,101.80714285714255,LOSS
BUY,51425.15,51263.75,52070.75,4,2024-12-19 09:15:00+05:30,3.983333333337214,310.84999999999854,118.99999999999947,LOSS
BUY,51431.1,51354.45,51737.7,4,2024-12-19 09:35:00+05:30,38.863333333334594,88.25,126.25714285714172,WIN
BUY,51586.1,51430.5,52208.5,4,2024-12-19 09:40:00+05:30,168.71111111111531,182.34999999999854,133.44999999999865,LOSS
BUY,51572.85,51348.45,52470.45,4,2024-12-20 09:35:00+05:30,164.6333333333314,225.60000000000582,94.54285714285705,LOSS
BUY,51553.25,51528.7,51651.45,4,2024-12-20 09:40:00+05:30,118.01666666666279,100.30000000000291,98.23214285714337,LOSS
BUY,51348.5,51166.6,52076.1,4,2024-12-20 10:15:00+05:30,25.502564102564065,195.65000000000146,146.01071428571595,LOSS
BUY,51124.4,51030.4,51500.4,4,2024-12-23 09:15:00+05:30,2.5666666666656965,180.29999999999563,112.56071428571366,WIN
BUY,51198.7,51129.0,51477.5,4,2024-12-23 09:20:00+05:30,42.90833333332557,112.55000000000291,116.08214285714244,LOSS
BUY,51211.3,51181.65,51329.9,4,2024-12-23 09:25:00+05:30,33.827777777776646,87.90000000000146,114.28571428571377,WIN
BUY,51222.35,51166.5,51445.75,4,2024-12-24 09:45:00+05:30,7.569047619042976,58.25,48.62499999999948,LOSS
BUY,51240.1,51156.75,51573.5,4,2024-12-24 09:55:00+05:30,24.672222222223354,83.69999999999709,51.54285714285652,WIN
BUY,51277.1,51235.7,51442.7,4,2024-12-24 10:00:00+05:30,56.60333333333256,49.85000000000582,53.07142857142857,LOSS
BUY,51679.4,51363.35,52943.6,4,2024-12-26 09:15:00+05:30,85.15000000000146,376.65000000000146,74.47142857142795,LOSS
BUY,51632.2,51600.5,51759.0,4,2024-12-26 09:25:00+05:30,3.3333333333357587,99.34999999999854,84.02857142857101,LOSS
BUY,51427.85,51267.35,52069.85,4,2024-12-27 09:15:00+05:30,44.16666666667152,188.5,55.90000000000042,LOSS
BUY,51423.7,51406.95,51490.7,4,2024-12-27 09:20:00+05:30,12.47500000000582,78.70000000000437,58.90000000000042,LOSS
BUY,51424.1,51361.3,51675.3,4,2024-12-27 09:25:00+05:30,13.555555555554747,80.84999999999854,62.07857142857184,LOSS
BUY,51339.7,51166.4,52032.9,4,2024-12-30 09:15:00+05:30,44.76666666667006,212.29999999999563,55.828571428570285,LOSS
BUY,51307.75,51219.05,51662.55,4,2024-12-30 09:45:00+05:30,54.74047619047633,121.94999999999709,82.04642857142815,WIN
BUY,51377.95,51308.1,51657.35,4,2024-12-30 09:50:00+05:30,111.8041666666686,80.15000000000146,84.625,LOSS
BUY,50778.4,50599.8,51492.8,4,2024-12-31 09:15:00+05:30,52.3166666666657,200.25,125.13571428571439,LOSS
BUY,50794.3,50715.7,51108.7,4,2024-12-31 09:20:00+05:30,47.14999999999418,78.95000000000437,127.39285714285714,LOSS
BUY,50818.1,50723.75,51195.5,4,2024-12-31 09:25:00+05:30,55.91111111110513,111.19999999999709,127.96785714285683,LOSS
BUY,50689.1,50605.55,51023.3,4,2025-01-01 10:05:00+05:30,30.807575757571612,98.29999999999563,100.97142857142899,WIN
BUY,50790.25,50683.45,51217.45,4,2025-01-01 10:10:00+05:30,122.5180555555562,157.5500000000029,109.47500000000062,WIN
BUY,50798.0,50765.15,50929.4,4,2025-01-01 10:15:00+05:30,120.71153846153902,47.599999999998545,109.61785714285777,WIN
BUY,51137.8,51070.6,51406.6,4,2025-01-02 09:35:00+05:30,47.143333333340706,104.80000000000291,65.65714285714161,LOSS
BUY,51155.2,51133.15,51243.4,4,2025-01-02 09:40:00+05:30,52.38333333332412,69.34999999999854,66.92499999999875,LOSS
BUY,51123.1,51103.3,51202.3,4,2025-01-02 09:45:00+05:30,14.838095238097594,93.09999999999854,70.52857142857049,LOSS
BUY,51635.3,51490.4,52214.9,4,2025-01-03 09:15:00+05:30,36.200000000004366,181.1999999999971,61.04285714285704,LOSS
BUY,51354.0,51249.25,51773.0,4,2025-01-03 11:20:00+05:30,56.36282051281887,111.25,81.35000000000011,LOSS
BUY,51309.45,51287.15,51398.65,4,2025-01-03 11:25:00+05:30,10.758024691356695,94.59999999999854,82.625,LOSS
BUY,50923.85,50800.9,51415.65,4,2025-01-06 09:20:00+05:30,25.733333333329938,150.9499999999971,74.34642857142846,LOSS
BUY,50723.5,50622.7,51126.7,4,2025-01-06 10:05:00+05:30,21.254545454547042,141.95000000000437,123.95000000000073,LOSS
BUY,50759.7,50683.6,51064.1,4,2025-01-06 10:10:00+05:30,54.74861111111386,77.25,124.4107142857148,LOSS
BUY,50257.3,50051.15,51081.9,4,2025-01-07 09:15:00+05:30,61.33333333332848,228.29999999999563,88.7714285714293,LOSS
BUY,50222.4,50134.05,50575.8,4,2025-01-07 09:20:00+05:30,20.15833333333285,135.04999999999563,95.3107142857147,LOSS
BUY,50301.75,50161.75,50861.75,4,2025-01-07 09:25:00+05:30,81.08333333333576,147.3000000000029,102.48928571428613,LOSS
BUY,50164.05,50043.35,50646.85,4,2025-01-08 09:35:00+05:30,71.70333333333838,127.09999999999854,76.46428571428623,LOSS
BUY,50166.75,50160.7,50190.95,4,2025-01-08 09:40:00+05:30,57.89444444444962,86.05000000000291,77.05714285714359,LOSS
BUY,50127.2,50116.15,50171.4,4,2025-01-08 09:45:00+05:30,14.016666666662786,57.94999999999709,77.9500000000002,LOSS
BUY,49673.85,49584.5,50031.25,4,2025-01-09 09:25:00+05:30,33.85555555555038,116.19999999999709,81.84999999999907,LOSS
BUY,49652.95,49631.35,49739.35,4,2025-01-09 09:35:00+05:30,2.040000000000873,80.5,87.6785714285704,WIN
BUY,49701.15,49652.0,49897.75,4,2025-01-09 09:40:00+05:30,44.597222222226264,49.150000000001455,87.03928571428489,LOSS
BUY,49407.5,49344.6,49659.1,4,2025-01-10 09:20:00+05:30,17.58333333333576,105.30000000000291,62.464285714286234,LOSS
BUY,49187.9,49088.35,49586.1,4,2025-01-10 11:00:00+05:30,95.38030303030246,103.09999999999854,96.24642857142888,LOSS
BUY,49211.1,49186.2,49310.7,4,2025-01-10 11:05:00+05:30,113.28913043478678,59.150000000001455,89.53214285714317,LOSS
BUY,48324.0,48178.35,48906.6,4,2025-01-13 09:15:00+05:30,36.049999999995634,183.15000000000146,114.29285714285912,LOSS
BUY,48368.4,48307.4,48612.4,4,2025-01-13 09:20:00+05:30,38.84166666666715,130.29999999999563,114.92500000000135,LOSS
BUY,48461.65,48327.3,48999.05,4,2025-01-13 09:25:00+05:30,102.88333333333867,135.29999999999563,120.24285714285777,LOSS
BUY,48497.25,48235.2,49545.45,4,2025-01-14 09:15:00+05:30,81.90000000000146,278.40000000000146,99.90714285714368,WIN
BUY,48553.0,48462.7,48914.2,4,2025-01-14 09:20:00+05:30,81.60833333333721,103.90000000000146,102.97500000000062,LOSS
BUY,48574.5,48499.35,48875.1,4,2025-01-14 09:25:00+05:30,76.14444444444962,83.65000000000146,101.6857142857147,LOSS
BUY,48872.4,48749.0,49366.0,4,2025-01-15 09:50:00+05:30,80.31874999999854,136.8000000000029,103.83571428571408,LOSS
BUY,48825.15,48820.55,48843.55,4,2025-01-15 09:55:00+05:30,27.349999999998545,64.39999999999418,99.66071428571377,LOSS
BUY,48845.55,48800.35,49026.35,4,2025-01-15 10:00:00+05:30,43.62833333333401,70.80000000000291,96.93571428571418,WIN
BUY,49253.4,49038.45,50113.2,4,2025-01-16 09:15:00+05:30,55.36666666666861,263.8000000000029,81.67857142857143,LOSS
BUY,49280.4,49225.3,49500.8,4,2025-01-16 09:20:00+05:30,36.19166666667297,140.14999999999418,88.24285714285672,LOSS
BUY,49281.95,49251.6,49403.35,4,2025-01-16 09:25:00+05:30,23.9777777777781,71.34999999999854,89.08571428571356,WIN
BUY,48584.9,48487.25,48975.5,4,2025-01-17 12:15:00+05:30,26.313513513516227,99.80000000000291,63.21428571428468,LOSS
BUY,48587.4,48518.15,48864.4,4,2025-01-17 12:35:00+05:30,31.531300813010603,73.69999999999709,73.39642857142826,LOSS
BUY,48573.85,48520.3,48788.05,4,2025-01-17 12:50:00+05:30,18.591287878785806,53.549999999995634,70.82857142857029,LOSS
BUY,48811.4,48740.05,49096.8,4,2025-01-20 09:20:00+05:30,29.400000000001455,80.89999999999418,76.72857142857174,WIN
BUY,48864.25,48793.3,49148.05,4,2025-01-20 09:25:00+05:30,61.122222222220444,85.29999999999563,78.34285714285683,LOSS
BUY,48816.35,48794.65,48903.15,4,2025-01-20 09:30:00+05:30,3.7208333333328483,117.75,82.73928571428509,LOSS
BUY,49135.2,48846.1,50291.6,4,2025-01-21 11:45:00+05:30,163.30483870967146,423.65000000000146,101.61428571428665,LOSS
BUY,49175.9,49092.15,49510.9,4,2025-01-21 11:50:00+05:30,197.4104166666657,188.54999999999563,109.68571428571522,LOSS
BUY,49137.65,49107.7,49257.45,4,2025-01-21 11:55:00+05:30,153.86868686868547,106.30000000000291,112.40357142857258,LOSS
BUY,48687.95,48584.9,49100.15,4,2025-01-22 09:15:00+05:30,16.416666666671517,156.84999999999854,85.37499999999947,LOSS
BUY,48682.9,48579.05,49098.3,4,2025-01-22 09:30:00+05:30,49.64166666667006,117.89999999999418,90.02499999999938,LOSS
BUY,48702.5,48627.9,49000.9,4,2025-01-22 09:35:00+05:30,59.05999999999767,94.19999999999709,85.73214285714182,LOSS
BUY,48608.5,48498.1,49050.1,4,2025-01-23 09:35:00+05:30,32.11666666666133,124.75,98.59285714285735,LOSS
BUY,48589.15,48556.45,48719.95,4,2025-01-23 09:40:00+05:30,10.25,72.40000000000146,96.95714285714348,WIN
BUY,48679.35,48569.7,49117.95,4,2025-01-23 09:45:00+05:30,91.1476190476169,113.30000000000291,99.0714285714291,LOSS
BUY,48678.95,48498.8,49399.55,4,2025-01-24 09:15:00+05:30,47.6499999999869,217.34999999999854,52.457142857141925,LOSS
BUY,48532.6,48479.95,48743.2,4,2025-01-24 10:25:00+05:30,40.66777777778043,119.10000000000582,88.32857142857185,WIN
BUY,48590.1,48484.75,49011.5,4,2025-01-24 10:35:00+05:30,92.89313725489774,123.30000000000291,90.24285714285777,LOSS
BUY,47999.35,47911.75,48349.75,4,2025-01-27 09:20:00+05:30,49.76666666667006,91.69999999999709,100.19999999999969,WIN
BUY,47979.3,47964.9,48036.9,4,2025-01-27 09:25:00+05:30,12.772222222229175,92.15000000000146,101.74642857142837,LOSS
BUY,47976.4,47918.8,48206.8,4,2025-01-27 09:30:00+05:30,9.437500000007276,90.79999999999563,99.82857142857081,WIN
BUY,48591.2,48449.05,49159.8,4,2025-01-28 09:15:00+05:30,23.233333333322662,214.59999999999854,101.37142857142837,WIN
BUY,48581.15,48511.7,48858.95,4,2025-01-28 09:35:00+05:30,14.323333333333721,89.60000000000582,108.50714285714275,WIN
BUY,48574.4,48559.55,48633.8,4,2025-01-28 09:40:00+05:30,3.983333333337214,71.59999999999854,106.02857142857101,WIN
BUY,48938.0,48856.15,49265.4,4,2025-01-29 09:30:00+05:30,6.9375,82.29999999999563,109.10714285714286,WIN
BUY,48964.5,48906.8,49195.3,4,2025-01-29 09:35:00+05:30,29.75999999999476,70.25,110.64285714285714,LOSS
BUY,48963.7,48935.15,49077.9,4,2025-01-29 09:40:00+05:30,25.077777777776646,40.099999999998545,96.12499999999947,LOSS
BUY,49141.45,49072.55,49417.05,4,2025-01-30 09:20:00+05:30,28.724999999998545,73.19999999999709,56.38214285714327,WIN
BUY,49157.75,49079.75,49469.75,4,2025-01-30 09:35:00+05:30,40.55000000000291,80.25,63.142857142857146,LOSS
BUY,49150.5,49100.25,49351.5,4,2025-01-30 09:40:00+05:30,28.963888888887595,78.65000000000146,65.32499999999969,WIN
BUY,49165.75,49031.8,49701.55,4,2025-01-31 09:40:00+05:30,35.45833333333576,139.04999999999563,82.4285714285704,WIN
BUY,49205.3,49135.05,49486.3,4,2025-01-31 09:45:00+05:30,67.47142857143626,73.75,83.73571428571346,LOSS
BUY,49160.0,49122.65,49309.4,4,2025-01-31 09:55:00+05:30,18.664814814816054,63.19999999999709,88.46785714285735,LOSS
BUY,49673.65,49501.55,50362.05,4,2025-02-01 09:30:00+05:30,109.03333333333285,196.59999999999854,76.67857142857194,LOSS
BUY,49654.5,49632.2,49743.7,4,2025-02-01 09:35:00+05:30,71.21666666665988,54.950000000004366,76.69285714285797,WIN
BUY,49678.2,49645.3,49809.8,4,2025-02-01 09:40:00+05:30,78.86388888888905,70.0,77.60357142857227,WIN
BUY,49051.2,48933.7,49521.2,4,2025-02-03 09:20:00+05:30,35.86666666666861,137.45000000000437,122.20357142857029,WIN
BUY,49197.3,49035.0,49846.5,4,2025-02-03 09:25:00+05:30,139.3444444444467,162.3000000000029,119.02142857142773,LOSS
BUY,49223.3,49170.25,49435.5,4,2025-02-03 09:30:00+05:30,123.8833333333314,107.59999999999854,119.07499999999916,LOSS
BUY,49627.25,49559.3,49899.05,4,2025-02-04 09:20:00+05:30,35.94999999999709,88.84999999999854,78.47142857142795,WIN
BUY,49610.7,49599.75,49654.5,4,2025-02-04 09:25:00+05:30,8.58888888888032,61.0,80.04285714285652,LOSS
BUY,49748.6,49573.5,50449.0,4,2025-02-04 09:30:00+05:30,124.45833333332848,175.09999999999854,90.35714285714234,WIN
BUY,50384.0,50278.9,50804.4,4,2025-02-05 09:15:00+05:30,26.08333333333576,131.9499999999971,86.9642857142852,LOSS
BUY,50344.5,50215.45,50860.7,4,2025-02-05 09:35:00+05:30,24.069999999992433,129.0500000000029,89.2142857142852,LOSS
BUY,50445.35,50341.65,50860.15,4,2025-02-05 09:40:00+05:30,109.4333333333343,111.40000000000146,89.32499999999969,LOSS
BUY,50314.25,50232.25,50642.25,4,2025-02-06 10:00:00+05:30,22.928333333329647,82.0,78.75714285714275,LOSS
BUY,50305.0,50282.1,50396.6,4,2025-02-06 10:10:00+05:30,11.577777777776646,41.599999999998545,82.87857142857112,LOSS
BUY,50342.0,50288.3,50556.8,4,2025-02-06 10:15:00+05:30,46.05384615384537,60.099999999998545,84.06785714285694,LOSS
BUY,50417.65,50338.55,50734.05,4,2025-02-07 09:25:00+05:30,15.961111111115315,88.89999999999418,66.03928571428644,LOSS
BUY,50414.45,50375.5,50570.25,4,2025-02-07 09:30:00+05:30,11.333333333328483,56.75,64.51071428571491,LOSS
BUY,50457.75,50411.6,50642.35,4,2025-02-07 09:35:00+05:30,46.05000000000291,57.150000000001455,65.80714285714359,LOSS
BUY,50092.35,50000.25,50460.75,4,2025-02-10 09:20:00+05:30,29.81666666665842,111.15000000000146,74.70714285714244,LOSS
BUY,50111.3,50054.6,50338.1,4,2025-02-10 09:25:00+05:30,37.96666666666715,64.30000000000291,75.35714285714286,LOSS
BUY,49883.55,49839.1,50061.35,4,2025-02-10 12:25:00+05:30,16.09572649573238,50.599999999998545,53.50714285714275,LOSS
BUY,49622.85,49588.0,49762.25,4,2025-02-11 11:15:00+05:30,13.974666666668782,45.94999999999709,48.91071428571325,LOSS
BUY,49025.55,48956.45,49301.95,4,2025-02-12 10:35:00+05:30,38.7245098039275,94.10000000000582,104.33571428571615,LOSS
BUY,49131.45,48953.9,49841.65,4,2025-02-12 10:45:00+05:30,140.37807017543673,201.29999999999563,109.5678571428585,LOSS
BUY,49147.65,49120.7,49255.45,4,2025-02-12 10:50:00+05:30,148.3900000000067,75.45000000000437,109.00000000000156,LOSS
BUY,49650.85,49459.85,50414.85,4,2025-02-13 09:15:00+05:30,44.80000000000291,247.59999999999854,74.21071428571251,LOSS
BUY,49658.4,49522.25,50203.0,4,2025-02-13 09:30:00+05:30,93.54166666666424,149.8000000000029,96.28928571428385,LOSS
BUY,49622.95,49614.15,49658.15,4,2025-02-13 09:35:00+05:30,43.78333333332557,57.94999999999709,93.32499999999813,LOSS
BUY,49509.65,49416.6,49881.85,4,2025-02-14 09:20:00+05:30,14.158333333332848,97.15000000000146,72.17500000000084,LOSS
BUY,49434.1,49366.55,49704.3,4,2025-02-14 10:00:00+05:30,31.578333333331102,70.14999999999418,92.75714285714275,LOSS
BUY,49416.8,49380.9,49560.4,4,2025-02-14 10:05:00+05:30,12.169696969700453,98.54999999999563,96.87857142857112,LOSS
BUY,48827.05,48683.45,49401.45,4,2025-02-17 09:15:00+05:30,1.1666666666642413,283.70000000000437,108.9428571428585,LOSS
BUY,48903.25,48816.4,49250.65,4,2025-02-17 09:20:00+05:30,46.74166666666861,125.34999999999854,111.1214285714294,LOSS
BUY,48912.95,48864.7,49105.95,4,2025-02-17 09:25:00+05:30,33.78333333333285,131.10000000000582,110.03214285714421,LOSS
BUY,49079.95,49038.15,49247.15,4,2025-02-18 09:40:00+05:30,18.26388888888323,68.54999999999563,80.32142857142753,LOSS
BUY,49106.3,49056.55,49305.3,4,2025-02-18 09:45:00+05:30,39.888095238100505,64.89999999999418,82.20357142857029,LOSS
BUY,49081.05,49054.15,49188.65,4,2025-02-18 09:50:00+05:30,9.335416666668607,137.15000000000146,83.88571428571335,LOSS
BUY,48962.75,48804.0,49597.75,4,2025-02-19 09:15:00+05:30,50.31666666667297,166.5500000000029,63.43571428571574,WIN
BUY,48988.95,48928.1,49232.35,4,2025-02-19 09:20:00+05:30,40.150000000001455,110.34999999999854,68.00714285714379,WIN
BUY,49085.75,48982.95,49496.95,4,2025-02-19 09:25:00+05:30,102.26111111111095,106.95000000000437,71.17857142857247,WIN
BUY,49336.25,49294.5,49503.25,4,2025-02-20 09:35:00+05:30,30.660000000003492,67.15000000000146,73.2642857142855,LOSS
BUY,49293.25,49232.95,49534.45,4,2025-02-20 10:05:00+05:30,17.578787878788717,62.700000000004366,85.59642857142951,LOSS
BUY,49278.75,49240.4,49432.15,4,2025-02-20 10:15:00+05:30,4.24615384615754,52.75,89.54642857142971,LOSS
BUY,49289.6,49104.35,50030.6,4,2025-02-21 09:15:00+05:30,58.14999999999418,196.0500000000029,42.21785714285735,LOSS
BUY,49282.0,49264.85,49350.6,4,2025-02-21 09:20:00+05:30,24.04166666666424,41.700000000004366,43.50357142857216,LOSS
BUY,48982.1,48926.2,49205.7,4,2025-02-21 11:35:00+05:30,23.93735632183234,75.60000000000582,51.66785714285756,LOSS
BUY,48485.15,48454.15,48609.15,4,2025-02-24 10:30:00+05:30,25.01041666666424,41.75,72.68571428571315,LOSS
BUY,48470.05,48442.25,48581.25,4,2025-02-24 10:35:00+05:30,9.556862745099352,43.900000000001455,70.4321428571415,LOSS
BUY,48463.1,48408.15,48682.9,4,2025-02-24 10:45:00+05:30,4.714912280702265,56.099999999998545,65.47499999999854,LOSS
BUY,48765.8,48698.25,49036.0,4,2025-02-25 09:20:00+05:30,17.383333333331393,74.94999999999709,62.389285714286544,LOSS
BUY,48754.4,48706.8,48944.8,4,2025-02-25 09:35:00+05:30,24.35666666666657,66.04999999999563,68.40714285714317,LOSS
BUY,48789.9,48758.35,48916.1,4,2025-02-25 09:40:00+05:30,50.57222222222481,50.650000000001455,68.17142857142868,LOSS
BUY,48819.3,48732.2,49167.7,4,2025-02-27 09:15:00+05:30,11.350000000013097,140.15000000000146,49.12857142857216,LOSS
BUY,48843.45,48816.9,48949.65,4,2025-02-27 09:20:00+05:30,21.291666666671517,31.849999999998545,49.692857142857456,LOSS
BUY,48829.45,48813.5,48893.25,4,2025-02-27 09:25:00+05:30,4.0666666666656965,39.05000000000291,51.189285714285816,LOSS
BUY,48315.9,48251.75,48572.5,4,2025-02-28 09:50:00+05:30,35.375,82.05000000000291,103.28928571428489,LOSS
BUY,48342.1,48265.75,48647.5,4,2025-02-28 10:00:00+05:30,58.15166666666482,76.34999999999854,105.74285714285621,LOSS
BUY,48392.65,48337.7,48612.45,4,2025-02-28 10:05:00+05:30,100.12272727273375,66.90000000000146,103.96428571428467,LOSS
BUY,48053.0,47973.45,48371.2,4,2025-03-03 12:10:00+05:30,58.318981481483206,79.55000000000291,56.34642857142899,LOSS
BUY,48047.9,48008.9,48203.9,4,2025-03-03 12:15:00+05:30,51.9121621621598,63.400000000001455,56.73214285714338,WIN
BUY,48102.2,48033.95,48375.2,4,2025-03-03 12:20:00+05:30,103.7798245613958,95.15000000000146,58.94642857142909,LOSS
BUY,48124.85,47924.75,48925.25,4,2025-03-04 09:15:00+05:30,64.78333333332557,205.84999999999854,69.0750000000002,LOSS
BUY,48230.05,48103.0,48738.25,4,2025-03-04 09:20:00+05:30,105.60833333332994,130.40000000000146,72.27142857142879,LOSS
BUY,48196.65,48053.05,48771.05,4,2025-03-04 09:30:00+05:30,66.68333333332703,148.4499999999971,87.65357142857154,WIN
BUY,48331.15,48190.25,48894.75,4,2025-03-05 09:15:00+05:30,10.516666666670062,250.25,58.74642857142836,LOSS
BUY,48427.35,48332.95,48804.95,4,2025-03-05 09:20:00+05:30,68.08333333333576,100.45000000000437,63.642857142857146,WIN
BUY,48475.6,48399.3,48780.8,4,2025-03-05 09:25:00+05:30,84.75555555555911,87.79999999999563,66.98928571428561,LOSS
BUY,48493.65,48461.75,48621.25,4,2025-03-06 10:10:00+05:30,4.143055555556202,52.25,109.23571428571293,WIN
BUY,48556.35,48490.35,48820.35,4,2025-03-06 10:15:00+05:30,63.167948717942636,74.80000000000291,112.3035714285704,LOSS
BUY,48505.75,48498.05,48536.55,4,2025-03-06 10:20:00+05:30,10.296428571433353,73.09999999999854,113.61071428571293,LOSS
BUY,48603.2,48440.35,49254.6,4,2025-03-07 09:15:00+05:30,49.66666666667152,176.70000000000437,53.11071428571501,LOSS
BUY,48505.35,48393.35,48953.35,4,2025-03-07 09:30:00+05:30,8.799999999995634,112.70000000000437,67.80357142857194,LOSS
BUY,48526.7,48454.7,48814.7,4,2025-03-07 09:55:00+05:30,59.01111111111095,78.20000000000437,78.25000000000053,LOSS
BUY,48482.45,48285.0,49272.25,4,2025-03-10 09:15:00+05:30,55.9333333333343,227.09999999999854,59.22142857142795,LOSS
BUY,48526.65,48450.5,48831.25,4,2025-03-10 09:20:00+05:30,62.75833333333867,76.15000000000146,61.03214285714213,LOSS
BUY,48555.7,48498.4,48784.9,4,2025-03-10 09:25:00+05:30,67.57222222221753,57.299999999995634,60.34999999999906,LOSS
BUY,47877.25,47802.6,48175.85,4,2025-03-11 09:35:00+05:30,31.073333333326445,77.55000000000291,89.05357142857194,LOSS
BUY,47888.0,47834.3,48102.8,4,2025-03-11 09:40:00+05:30,36.73888888888905,73.44999999999709,91.72142857142899,LOSS
